Overall,variable,model_name
16.468,X2875.83,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
15.817,X1102.53,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
13.877,X1033.14,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
11.78,X1106.385,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
11.326,X1110.24,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
9.979,X1538.145,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
9.978,X1329.975,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
9.357,X1198.905,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
8.864,X971.46,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
8.674,X1114.095,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
7.742,X1542,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
7.24,X1060.125,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
6.479,X1056.27,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
6.077,X975.315,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
5.668,X1345.395,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
5.333,X1341.54,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
4.907,X1356.96,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
4.803,X1333.83,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
4.753,X1337.685,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
4.648,X1349.25,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
4.596,X1353.105,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
4.071,X1360.815,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
3.859,X967.605,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
3.819,X1233.6,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
3.128,X1029.285,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
2.981,X1545.855,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
2.86,X1395.51,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
2.553,X1063.98,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
1.573,X1052.415,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
1.446,X1222.035,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
1.214,X1549.71,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
1.125,X2848.845,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
0.936,X1364.67,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
0.902,X1568.985,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
0.694,X1565.13,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
0.579,X1561.275,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
0.575,X1553.565,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
0.556,X1734.75,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
0.438,X1557.42,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
0.098,CALVING_NOHeifer,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
0.011,X1210.47,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
0.009,MilkMEMorning,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
0.001,MILK_YIELD,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
100,X1873.53,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
78.173,X1206.615,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
46.68,X1229.745,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
43.276,X1322.265,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
34.383,X1202.76,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
28.709,X1353.105,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
25.404,X1869.675,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
17.721,X2324.565,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
16.424,X1356.96,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
13.19,X1542,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
12.945,X1114.095,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
11.324,X4236.645,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
10.61,X1110.24,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
10.444,X1349.25,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
6.496,X3793.32,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
6.325,X4502.64,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
3.648,X4537.335,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
3.427,X4286.76,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
3.323,X4001.49,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
2.754,X3889.695,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
2.746,X3797.175,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
2.211,X2320.71,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
2.19,X2031.585,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
2.115,X4136.415,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
1.967,X3839.58,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
1.618,X4660.695,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
1.406,X3997.635,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
1.224,X4733.94,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
1.061,X4171.11,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.963,X3558.165,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.833,X4167.255,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.823,X3658.395,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.698,X4371.57,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.618,X4282.905,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.552,X2027.73,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.52,X3627.555,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.461,X3843.435,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.449,X3928.245,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.287,X4787.91,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.257,X4367.715,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.194,X4838.025,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.191,X4340.73,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.161,X4406.265,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.155,X4232.79,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.154,X4471.8,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.126,X4629.855,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.104,X4336.875,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.096,X3415.53,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.087,CALVING_NOHeifer,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.068,X1615.245,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.063,X4633.71,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.059,X3411.675,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.055,X4533.48,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.048,X3149.535,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.046,X4772.49,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.044,X3095.565,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.044,X4768.635,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.034,X4529.625,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.029,X3400.11,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.028,X3253.62,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.026,X3284.46,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.018,X3369.27,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.017,X4240.5,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.016,X4737.795,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.004,X3168.81,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
0.002,X3199.65,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1061
100,X1322.265,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
79.883,X1206.615,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
59.469,X1229.745,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
59.43,X1800.285,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
51.6,X1326.12,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
42.407,X1202.76,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
26.268,X1225.89,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
17.387,X1114.095,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
16.869,X1110.24,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
13.722,X1353.105,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
12.662,X1349.25,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
8.148,X1356.96,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
8.136,X1542,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
5.839,X1345.395,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
5.377,X1538.145,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
0.604,X1060.125,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
0.387,X1056.27,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
0.092,CALVING_NOHeifer,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
0.047,X1106.385,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
0.013,BREEDSimmental,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
0.001,MILK_YIELD,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
100,X1869.675,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1062
61.889,X1326.12,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1062
61.248,X1206.615,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1062
39.742,X1202.76,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1062
36.387,X1322.265,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1062
29.28,X1229.745,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1062
17.217,X1114.095,BHBA_IR_FD.EMR_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1062
